URL,Status Code,Content-Type,Parent URL,Input Line
http://www.uhs.nhs.uk/COVID19research,404,text/html; charset=utf-8,https://library.soton.ac.uk/nhs/covid19,633
https://www.rcog.org.uk/coronavirus-pregnancy​,404,text/html; charset=utf-8,https://library.soton.ac.uk/nhs/covid19,672
https://www.ukri.org/funding/information-for-award-holders/data-policy/common-principles-on-data-policy/,404,text/html; charset=UTF-8,https://library.soton.ac.uk/identifiers/data,741
https://library.soton.ac.uk/openaccess/funders,404,text/html; charset=UTF-8,https://library.soton.ac.uk/research/openaccess,143
"https://library.soton.ac.uk/reading-list-training/resources#F.%20Request%20digitisations%20from%20books,%20journals%20etc.",404,text/html; charset=UTF-8,https://library.soton.ac.uk/supporting-staff/academic,278
https://medicine.exeter.ac.uk/media/universityofexeter/medicalschool/research/pentag/documents/EAHIL_poster_v5.pdf,404,text/html; charset=UTF-8,https://library.soton.ac.uk/systematic-reviews/tools,614
https://ethos.bl.uk/Home.do;jsessionid=C8F4BB56F300B1AD7A430C62D0D73BD4,404,text/html,https://library.soton.ac.uk/systematic-reviews/GreyLiterature,791
https://www.bl.uk/catalogues-and-collections/digital-collections,404,text/html,http://library.soton.ac.uk/officialpublications/igos,615
http://www.bl.uk/reshelp/inrrooms/stp/register/stpregister.html,404,text/html,http://library.soton.ac.uk/officialpublications/igos,632
http://www.bl.uk/reshelp/findhelpsubject/socsci/offpub/officialpublications.html,404,text/html,http://library.soton.ac.uk/officialpublications/igos,646
http://www.bl.uk/reshelp/findhelprestype/offpubs/guides/govtguides.html,404,text/html,http://library.soton.ac.uk/officialpublications/overseas,706
http://www.bl.uk/reshelp/inrrooms/stp/register/stpregister.html,404,text/html,http://library.soton.ac.uk/officialpublications/overseas,716
https://www.bl.uk/catalogues-and-collections/digital-collections,404,text/html,https://library.soton.ac.uk/officialpublications/igos,24
http://www.bl.uk/reshelp/inrrooms/stp/register/stpregister.html,404,text/html,https://library.soton.ac.uk/officialpublications/igos,39
http://www.bl.uk/reshelp/findhelpsubject/socsci/offpub/officialpublications.html,404,text/html,https://library.soton.ac.uk/officialpublications/igos,52
http://ec.europa.eu/index_en.htm,404,text/html; charset=UTF-8,https://library.soton.ac.uk/officialpublications/edc,318
http://europa.eu/index_en.htm,404,text/html; charset=UTF-8,https://library.soton.ac.uk/officialpublications/edc,356
http://www.europarl.europa.eu/news/public/default_en.htm,404,text/html;charset=UTF-8,https://library.soton.ac.uk/officialpublications/edc,363
http://europa.eu/documentation/legislation/index_en.htm,404,text/html; charset=UTF-8,https://library.soton.ac.uk/officialpublications/edc,384
http://europa.eu/eu-life/index_en.htm,404,text/html; charset=UTF-8,https://library.soton.ac.uk/officialpublications/edc,389
https://www.bl.uk/collection-guides/uk-national-government-publications,404,text/html,http://library.soton.ac.uk/officialpublications/bops,757
http://ec.europa.eu/index_en.htm,404,text/html; charset=UTF-8,http://library.soton.ac.uk/officialpublications/edc,74
http://europa.eu/index_en.htm,404,text/html; charset=UTF-8,http://library.soton.ac.uk/officialpublications/edc,106
http://www.europarl.europa.eu/news/public/default_en.htm,404,text/html;charset=UTF-8,http://library.soton.ac.uk/officialpublications/edc,116
http://europa.eu/documentation/legislation/index_en.htm,404,text/html; charset=UTF-8,http://library.soton.ac.uk/officialpublications/edc,140
http://europa.eu/eu-life/index_en.htm,404,text/html; charset=UTF-8,http://library.soton.ac.uk/officialpublications/edc,145
http://www.bl.uk/reshelp/findhelprestype/offpubs/guides/govtguides.html,404,text/html,https://library.soton.ac.uk/officialpublications/overseas,187
http://www.bl.uk/reshelp/inrrooms/stp/register/stpregister.html,404,text/html,https://library.soton.ac.uk/officialpublications/overseas,195
https://www.bl.uk/collection-guides/uk-national-government-publications,404,text/html,https://library.soton.ac.uk/officialpublications/bops,449
http://www.bl.uk/bibliographic/issn.html,404,text/html,http://library.soton.ac.uk/identifiers/articles,522
http://www.bl.uk/aboutus/stratpolprog/legaldep/legaldepositleaflet.pdf,404,text/html,http://library.soton.ac.uk/identifiers/articles,568
http://www.bl.uk/aboutus/stratpolprog/legaldep/legaldepositleaflet.pdf,404,text/html,https://library.soton.ac.uk/identifiers/ISBN,24
https://www.ukri.org/funding/information-for-award-holders/data-policy/common-principles-on-data-policy/,404,text/html; charset=UTF-8,http://library.soton.ac.uk/identifiers/data,187
http://www.bl.uk/bibliographic/issn.html,404,text/html,https://library.soton.ac.uk/identifiers/articles,251
http://www.bl.uk/aboutus/stratpolprog/legaldep/legaldepositleaflet.pdf,404,text/html,https://library.soton.ac.uk/identifiers/articles,294
https://www.bl.uk/bipc/dbandpubs/intpropres/index.html,404,text/html,https://library.soton.ac.uk/techinfo/patents,642
https://www.bl.uk/business-and-ip-centre/articles/how-do-i-protect-my-idea-for-a-product,404,text/html,https://library.soton.ac.uk/techinfo/patents,666
https://www.bl.uk/business-and-ip-centre/our-research-service,404,text/html,https://library.soton.ac.uk/techinfo/patents,684
http://www.bl.uk/bipc/dbandpubs/intpropres,404,text/html,https://library.soton.ac.uk/techinfo/patents,696
https://www.bl.uk/bipc/dbandpubs/intpropres/index.html,404,text/html,http://library.soton.ac.uk/patents,899
https://www.bl.uk/business-and-ip-centre/articles/how-do-i-protect-my-idea-for-a-product,404,text/html,http://library.soton.ac.uk/patents,925
https://www.bl.uk/business-and-ip-centre/our-research-service,404,text/html,http://library.soton.ac.uk/patents,946
http://www.bl.uk/bipc/dbandpubs/intpropres,404,text/html,http://library.soton.ac.uk/patents,959
https://www.bl.uk/bipc/dbandpubs/intpropres/index.html,404,text/html,https://library.soton.ac.uk/sb.php?subject_id=29726,151
http://journals.nice.org.uk/,404,text/html; charset=utf-8,https://library.soton.ac.uk/medicine/openathens,128
http://www.iwight.com/living_here/libraries/Local_Study/,404,text/html; charset=utf-8,https://library.soton.ac.uk/cope,863
http://onlinebooksconnect.elsevier.com/articles/instructions-for-sciencedirect-epub-mobi-downloads?utm_campaign=Online%20Books%20Connect%20-%20monthly%20&utm_campaignPK=70074432&utm_term=OP8750&utm_content=98161904&utm_source=68&BID=255493226&utm_medium=email&SIS_ID=0,404,text/html,https://library.soton.ac.uk/ebooks,420
https://library.soton.ac.uk/openaccess/springer,404,text/html; charset=UTF-8,https://library.soton.ac.uk/blog?tag_id=29982,933
https://library.soton.ac.uk/openaccess/springer,404,text/html; charset=UTF-8,https://library.soton.ac.uk/blog?tag_id=29727,256
https://library.soton.ac.uk/openaccess/springer,404,text/html; charset=UTF-8,https://library.soton.ac.uk/blog?tag_id=29731,649
